Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type,FLAG
0.0,0.013116490014869897,0.05823433119373529,0.0,0.0018000000000000002,0.00010005002501250626,0.0005000500050005,0.0,0.0,1.5978457500000003e-05,1.9964897845661954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0009502375593898474,0.0,3.566056757177471e-06,0.0,0.5220264959952634,0.00019998000199980003,4.983578382e-12,0.0,0.0,0.0,0.0004658746797111577,0.0,0.0025575447570332483,0.0,0.0,0.0,0.0,2.02020202020202e-06,2.983578e-12,1.4452014958156705e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027137042062415195,0.013201320132013201,0.6623655913978495,0
0.00168670880111438,0.08525663550422276,0.14980145774562637,0.0007,0.0007,0.0,0.00040004000400040005,0.0003230321955421557,0.0,2.24363425e-05,2.964275310130711e-05,0.00016666666666666666,5.9519761538461534e-05,0.001870147,0.0,0.0,0.0,0.0007001750437609402,5.496398497748338e-06,2.0590423281513393e-06,0.0,0.5220198001600637,9.999000099990002e-05,0.0,0.0,0.0,0.0,0.00023293733985557886,0.0,0.0012787723785166241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013568521031207597,0.013201320132013201,0.6473118279569893,0
0.00021181178628706699,0.00013335393717337228,0.000364670438580299,0.0005,0.0004,0.0,0.00040004000400040005,0.0005383869925702595,5e-05,6.25e-06,7.712816485631414e-06,3.143358333333333e-05,5.4832442307692304e-06,0.00014579591666666667,0.0,0.0,0.0,0.00045011252813203297,3.0606930874954217e-07,3.061411201605692e-07,0.0,0.5220230865697186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013201320132013201,0.0064516129032258064,0
0.005757404110603495,0.01436879340341418,0.4566985697883013,0.0008,0.0126,0.0,0.00010001000100010001,0.0002153547970281038,1.3556000000000002e-06,6.265675e-07,1.2081919880527427e-06,8.333333333333334e-06,3.846153846153846e-06,0.00010520833333333332,0.0,0.0,0.0,0.006701675418854713,3.533821007233462e-07,1.5106184122106822e-06,0.0,0.5220241929336745,0.0015998400159984002,2.7657495779999998e-09,8.928571428571429e-10,0.0,0.00015192950470981463,0.0020964360587002098,0.0,0.01918158567774936,0.0,0.0,0.0,0.0,0.0,1.5e-09,1.0693964384200951e-08,1e-06,8.928571428571429e-10,1.7810212636439278e-09,0.0,0.0,0.0,0.004694835680751174,0.020352781546811395,0.966996699669967,0.8623655913978494,0
0.0,0.027666068219270125,0.11600736615051828,0.0,0.0017000000000000001,0.00010005002501250626,0.0006000600060006001,0.0,0.0,1.4114270000000001e-05,1.713643262889741e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0009002250562640659,0.0,2.8908000369344044e-06,0.0,0.5220258503834909,0.00029997000299970003,4.804121022000001e-12,0.0,0.0,0.0,0.0006988120195667365,0.0,0.0038363171355498722,0.0,0.0,0.0,0.0,9.297989898989899e-07,2e-12,9.28773704418923e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004070556309362279,0.013201320132013201,0.25591397849462366,0
0.0,0.0,1.5678864524865566e-05,0.0001,0.0001,0.0,0.00010001000100010001,0.0001076773985140519,0.0004999,6.24875e-06,1.7625768965335514e-05,0.00041647833333333334,9.611038461538462e-06,0.00041647833333333334,0.0,0.0,0.0,0.00010002500625156288,1.7486256040288083e-07,1.7490279539230687e-07,0.0,0.522023086536767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013201320132013201,0.0064516129032258064,0
0.004177251930086679,0.12637116830637743,0.168906044186928,0.0082,0.00030000000000000003,0.0,0.00030003000300030005,0.0007537417895983633,0.0,3.7500000000000003e-05,4.11350224319872e-05,0.0,5.769230769230769e-05,6.335466666666667e-05,0.0,0.0,0.0,0.0042510627656914225,2.1812072813063494e-06,1.2245644806422767e-06,0.0,0.522022171896013,0.0010998900109989002,1.473843474e-09,0.0,0.0,0.0,0.0018634987188446308,0.0,0.014066496163682865,0.0,0.0,0.0,0.0,0.0,6e-10,7.770980416962046e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328356,0.013201320132013201,0.9354838709677419,0
0.0,0.0,3.5230127237438555e-05,0.0001,0.0001,0.0,0.00010001000100010001,0.0001076773985140519,5.476490000000001e-05,6.845612500000001e-07,1.9309331362466555e-06,4.553241666666667e-05,1.0507480769230769e-06,4.553241666666667e-05,0.0,0.0,0.0,0.00010002500625156288,1.9117234095203995e-08,1.9160897579831533e-08,0.0,0.522023086536767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013201320132013201,0.0064516129032258064,0
0.0003607354121952879,0.2335310117069617,0.17312210876175108,0.0004,0.00030000000000000003,0.0,0.00030003000300030005,0.0003230321955421557,0.0,2.921445e-06,5.332456210569905e-06,0.00016666666666666666,4.576221153846153e-06,0.00017540908333333333,0.0,0.0,0.0,0.0003500875218804701,2.945889331154674e-07,1.5874401630167945e-07,0.0,0.5220229566197303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013201320132013201,0.0064516129032258064,0
0.03399181761355142,0.013677447603153783,0.4886680047499031,0.0059,0.0014,0.0,0.0007000700070007,0.0036610315494777644,9.79e-07,0.0013750000000000001,0.000592272523133827,0.0,0.0009615384615384615,0.0035876890833333335,0.0,0.0,0.0,0.003650912728182045,8.887328395906846e-05,8.228076066588132e-05,0.0,0.5220167852651163,0.0047995200479952005,1.55521909e-06,1.3796777035714286e-05,0.0,0.0018231540565177757,0.00605637083624505,0.0,0.029411764705882356,0.0,0.0,0.0,0.0,0.0,3.229321604e-07,2.7333470469938804e-06,0.0,1.0982142857142857e-05,1.83473571085365e-06,0.0,0.0,0.0,0.051643192488262914,0.031207598371777473,0.32343234323432346,0.8064516129032258,0
0.0,0.011403794083353345,0.14907839352972907,0.0,0.0053,0.00010005002501250626,0.00040004000400040005,0.0,0.0,1.2527550000000001e-06,1.7801885620630276e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0027006751687921977,0.0,9.362476018465966e-07,0.0,0.5220239816393171,0.00019998000199980003,5.5819781e-13,0.0,0.0,0.0,0.0004658746797111577,0.0,0.0025575447570332483,0.0,0.0,0.0,0.0,1.0693939393939395e-07,4.52328e-13,1.618733738212416e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027137042062415195,0.013201320132013201,0.25591397849462366,0
7.739008649724962e-06,0.1059132018510522,0.28738083903103184,0.001,0.0011,0.0,0.0008000800080008001,0.0001076773985140519,2.2663000000000002e-06,2.5998750000000002e-05,1.8021158789654923e-05,7.692716666666666e-05,3.999599038461538e-05,0.00046845766666666667,0.0,0.0,0.0,0.0010502625656414104,1.9668659275087093e-06,1.9670891098886997e-06,0.0,0.522023086749399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013201320132013201,0.0064516129032258064,0
0.002622803484004085,0.0,0.0011546192070592029,0.0002,0.0001,0.0,0.00010001000100010001,0.0002153547970281038,0.0001747981,2.1849762500000003e-06,6.1631344792550795e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00015003750937734434,0.0,6.115759185262152e-08,0.0,0.522023144967285,0.000999900009999,3.279083121e-10,0.0,0.0,0.0,0.0018634987188446308,0.0,0.011508951406649617,0.0,0.0,0.0,0.0,0.0,2.90214723e-10,1.9018206601858687e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012211668928086838,0.013201320132013201,0.7569892473118279,0
0.005003513114842449,0.0014107311842001759,0.011709236915290574,0.001,0.0002,0.0,0.00010001000100010001,0.0006460643910843114,5e-06,1.2500000000000002e-07,2.644394223645056e-07,0.0,1.1679615384615384e-07,9.2275e-07,0.0,0.0,0.0,0.0006001500375093774,3.874406617264714e-09,5.2481334884669e-09,0.0,0.5220230878081175,0.00019998000199980003,1e-24,8.928571428571428e-23,0.0,0.00015192950470981463,0.00023293733985557886,0.0,0.0012787723785166241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004694835680751174,0.0013568521031207597,0.013201320132013201,0.0064516129032258064,0
0.0,0.001344448263017268,0.2301386960540595,0.0,0.0694,0.00010005002501250626,0.00040004000400040005,0.0,0.0,2.75e-05,5.707417208046914e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0347586896724181,0.0,3.930498940921939e-05,0.0,0.5220606659264331,0.00019998000199980003,5.32864637e-13,0.0,0.0,0.0,0.0004658746797111577,0.0,0.0025575447570332483,0.0,0.0,0.0,0.0,8.3410101010101e-08,4.5028899999999997e-13,1.5452669745839667e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027137042062415195,0.013201320132013201,0.25591397849462366,0
